22,19,9950,1487,3345,339,924,751,970,453,1714,843,271,541,178,973,4064
9,32,9894,1452,3358,278,808,642,877,480,1672,875,309,599,188,868,3824
22,19,10060,1593,3504,357,900,597,843,467,1761,951,322,580,184,864,4140
25,16,9898,1543,3379,400,1056,678,880,353,1642,1001,366,556,205,758,4164
19,22,9994,1590,3581,325,1014,649,869,456,1774,994,358,574,141,859,4154
19,22,9843,1525,3363,264,801,662,874,418,1713,844,288,571,197,794,3976
14,27,9944,1446,3432,242,763,691,907,406,1786,794,276,481,181,731,3825
23,18,9952,1477,3331,332,921,801,1031,428,1848,857,261,561,199,756,4087
22,19,9926,1530,3411,404,1169,752,994,460,1741,823,314,562,158,791,4216
23,18,9990,1624,3579,378,1060,632,841,428,1734,953,321,497,178,827,4258
11,30,9947,1541,3592,314,1012,653,905,488,1786,872,332,560,191,934,4049
14,27,9924,1499,3534,324,994,605,860,543,1878,821,323,545,202,783,3927
28,13,9860,1649,3586,415,1089,657,859,443,1853,1042,367,585,255,854,4370
26,15,9953,1531,3431,453,1325,761,1057,487,1786,904,361,652,183,935,4276
15,26,9921,1470,3400,303,885,702,898,411,1799,878,256,560,166,926,3945
26,15,9856,1640,3449,425,1121,700,987,403,1708,960,326,461,166,900,4405
9,32,9965,1524,3538,286,775,698,914,491,1781,830,310,530,174,852,4032
24,17,9944,1533,3344,209,627,709,939,409,1677,918,378,551,154,803,3984
17,24,9868,1426,3183,275,856,667,914,374,1583,849,322,572,193,799,3794
18,23,10062,1544,3398,268,766,657,887,410,1693,926,405,639,192,941,4013
7,34,9932,1496,3407,213,626,832,1068,469,1667,894,332,610,154,804,4037
17,24,9873,1514,3382,295,813,656,868,455,1737,848,265,510,192,800,3979
7,34,9935,1433,3342,288,781,631,818,422,1647,930,266,556,214,902,3785
16,25,9900,1552,3531,309,929,729,1006,497,1900,812,279,569,212,914,4142
12,29,9838,1526,3381,278,800,537,752,394,1679,825,327,581,161,858,3867
6,35,9906,1340,3373,344,1076,613,946,492,1731,747,387,704,232,874,3637
17,24,9950,1589,3573,335,1016,673,877,459,1776,841,349,573,190,873,4186
19,22,10001,1584,3518,392,1104,601,750,408,1820,864,245,547,180,782,4161
11,30,9925,1481,3284,243,686,949,1243,452,1805,834,283,644,167,846,4154
22,19,9894,1540,3440,301,886,676,846,408,1765,938,312,544,208,830,4057
22,19,9976,1575,3496,356,1034,810,1031,467,1683,814,318,470,178,897,4316
17,24,9854,1422,3206,300,861,709,968,473,1773,862,321,623,232,772,3853
17,24,9942,1527,3375,231,688,600,826,427,1787,940,258,572,162,845,3885
21,20,9886,1543,3445,395,1147,705,904,355,1740,987,366,602,229,784,4186
20,21,9883,1602,3612,372,1094,745,942,475,1798,968,390,569,137,930,4321
7,34,9901,1561,3523,246,728,665,872,452,1756,900,327,572,166,741,4033
18,23,9925,1499,3469,438,1211,719,910,374,1749,836,312,493,166,749,4155
16,25,9915,1580,3557,329,879,671,848,437,1799,888,255,568,193,802,4160
24,17,9999,1543,3416,447,1246,650,880,416,1813,845,265,534,146,847,4183
19,22,9960,1514,3468,409,1202,674,874,355,1758,906,248,495,170,817,4111
15,26,9928,1557,3541,331,974,660,871,498,1838,932,312,588,186,829,4105
18,23,9959,1515,3536,369,1098,655,1030,502,1850,742,290,540,148,781,4054
34,7,9944,1723,3577,542,1303,666,896,386,1856,1155,339,618,250,857,4654
18,23,9919,1542,3420,439,1271,857,1242,481,1745,885,431,628,180,915,4380
19,22,9980,1554,3503,337,952,713,924,426,1801,879,371,605,199,883,4158
24,17,9939,1557,3372,399,1108,753,1088,338,1654,904,365,487,221,887,4266
5,36,9871,1441,3472,351,1035,780,1005,433,1719,702,306,560,160,847,4013
16,25,9880,1498,3425,232,761,722,938,436,1687,837,362,536,163,898,3950
20,21,9913,1546,3377,241,728,639,855,410,1817,868,260,565,271,731,3972
10,31,9929,1552,3339,220,655,663,888,431,1719,906,312,633,229,876,3987
15,26,10025,1572,3382,238,703,854,1067,410,1706,972,351,599,188,880,4236
9,32,9895,1527,3494,314,960,698,899,377,1749,838,301,572,152,872,4066
14,27,9818,1490,3395,313,882,706,900,418,1797,843,242,523,236,839,3999
23,18,9954,1680,3538,355,982,832,1050,538,2005,918,272,634,229,892,4547
12,29,9917,1592,3537,301,890,599,785,399,1738,919,324,557,196,861,4084
3,38,9896,1475,3442,380,1132,637,891,373,1685,846,335,640,259,916,3967
9,32,9867,1495,3480,353,1041,701,931,444,1786,854,300,686,155,937,4044
16,25,9922,1528,3493,417,1156,719,954,462,1825,800,266,584,186,944,4192
15,26,9918,1643,3572,326,923,718,995,427,1821,1030,383,627,203,856,4330
27,14,9844,1624,3382,271,734,660,822,371,1756,962,335,532,238,717,4179
24,17,9929,1479,3341,346,961,815,1040,418,1783,762,330,502,238,805,4119
16,25,9961,1491,3364,328,934,659,872,472,1734,842,307,576,204,853,3969
19,22,9874,1602,3519,348,992,635,881,375,1701,971,337,580,160,874,4187
7,34,9915,1460,3435,126,408,690,945,559,1810,762,259,591,234,856,3736
9,32,9890,1501,3421,193,644,810,1098,525,1681,790,365,621,123,1168,4005
19,22,9890,1443,3317,163,500,900,1206,461,1765,903,346,553,216,850,3949
5,36,9865,1294,3055,154,485,722,997,481,1577,724,317,720,161,955,3464
10,31,9890,1460,3332,144,436,753,1033,477,1675,858,341,687,137,1110,3817
18,23,9890,1575,3504,272,687,711,886,467,1647,925,305,550,161,864,4133
10,31,9890,1496,3401,207,680,732,1011,488,1765,864,270,635,209,970,3931
15,26,9940,1519,3322,226,620,959,1224,436,1629,873,335,606,136,1008,4223
7,34,9891,1472,3585,177,526,724,1023,639,1808,840,375,653,185,1047,3845
12,29,9940,1455,3292,282,794,819,1107,498,1756,816,314,704,211,824,4011
20,21,9865,1489,3340,290,764,773,962,448,1715,912,272,597,191,931,4041
5,36,9840,1425,3396,231,651,635,858,473,1670,768,259,624,255,890,3716
31,10,9940,1558,3387,182,514,773,1112,519,1830,932,281,542,233,915,4071
19,22,9865,1414,3163,220,570,669,921,428,1707,945,278,607,242,987,3717
19,22,9940,1571,3428,204,542,794,1025,525,1688,881,335,607,216,1044,4140
24,17,9940,1591,3432,118,339,714,911,502,1717,1033,327,567,204,992,4014
9,32,9940,1464,3398,248,689,720,926,462,1607,792,364,542,184,921,3896
17,24,9915,1449,3231,177,483,638,844,428,1672,756,239,593,167,992,3713
15,26,9890,1526,3474,136,420,769,1043,552,1821,821,363,765,244,1002,3957
20,21,9890,1460,3362,94,302,765,1095,564,1754,869,374,619,196,984,3779
21,20,9890,1506,3399,237,640,717,957,521,1790,980,370,659,190,997,3966
29,12,9919,1496,3251,218,571,768,1016,478,1762,936,329,576,224,958,3978
14,27,9889,1600,3626,249,795,780,1029,518,1778,963,418,672,176,882,4229
22,19,9915,1453,3200,151,438,798,1079,448,1754,901,311,614,244,867,3855
21,20,9940,1541,3493,273,811,677,988,515,1761,882,301,552,177,878,4032
19,22,9915,1487,3442,212,581,810,1076,538,1802,926,328,562,178,1044,3996
24,17,9865,1432,3195,148,395,826,1073,475,1681,953,328,588,184,1008,3838
10,31,9890,1425,3183,152,426,863,1115,491,1587,812,290,654,144,963,3865
12,29,9890,1480,3373,167,460,746,1025,571,1784,870,291,638,187,1079,3873
