15,26,9893,1447,3326,238,676,823,1076,452,1687,884,289,528,273,759,3955
24,17,9919,1449,3357,226,607,685,892,524,1812,945,294,567,261,783,3809
14,27,9891,1503,3454,270,776,707,933,511,1714,919,306,542,192,810,3983
24,17,9971,1617,3458,312,823,678,868,396,1720,966,329,515,216,822,4224
38,3,9908,1701,3499,278,766,766,1089,539,1857,1052,408,573,301,830,4446
18,23,9872,1514,3293,262,722,638,918,488,1741,895,296,600,215,806,3928
28,13,9965,1571,3374,327,805,704,902,416,1882,976,274,622,182,857,4173
29,12,9883,1593,3405,429,1156,826,1084,451,1822,974,341,633,196,782,4441
30,11,9968,1472,3360,306,825,752,1016,558,1935,841,307,570,282,823,4002
32,9,9842,1638,3324,337,907,656,901,459,1705,1076,411,565,254,862,4269
29,12,9895,1551,3323,356,998,748,1124,499,1914,997,271,599,224,710,4206
32,9,9907,1493,3409,193,550,644,828,575,1812,823,351,554,230,804,3823
37,4,9962,1612,3171,358,876,780,1008,315,1584,958,370,513,226,760,4362
21,20,9894,1599,3640,292,802,662,886,585,1840,969,343,534,287,771,4152
20,21,9870,1461,3327,211,703,805,1093,477,1734,893,368,570,209,749,3938
16,25,9877,1487,3311,269,742,571,767,532,1746,923,271,538,239,799,3814
31,10,9855,1526,3333,473,1209,685,899,452,1671,811,358,464,122,799,4210
34,7,9901,1613,3259,310,754,912,1092,420,1791,924,335,567,317,829,4448
12,29,9918,1554,3433,285,788,507,675,455,1744,930,266,594,178,799,3900
23,18,9919,1569,3467,267,732,476,669,445,1693,1006,293,507,201,745,3881
17,24,9930,1517,3476,245,736,599,819,487,1724,893,359,595,227,827,3878
22,19,9887,1522,3358,315,922,707,902,443,1700,906,271,577,180,780,4066
20,21,9871,1590,3419,318,848,791,1013,468,1702,867,321,567,165,878,4289
35,6,9917,1649,3315,324,842,667,839,338,1729,1082,344,590,226,700,4289
21,20,9984,1485,3342,283,818,715,926,458,1664,896,329,518,187,890,3968
30,11,9912,1555,3304,263,685,740,971,469,1742,959,323,562,268,880,4113
22,19,9977,1515,3353,277,707,706,955,447,1788,922,310,562,190,828,4013
24,17,9931,1512,3332,373,1036,738,940,351,1669,1046,329,571,161,762,4135
